customerNumber,quantityOrdered,priceEach,status,comments,productName,orderDate,shippedDate,comments
382,27,95.28,Shipped,NULL,"1941 Chevrolet Special Deluxe Cabriolet",2004-07-16,2004-07-18,NULL
382,27,95.28,Shipped,NULL,"1941 Chevrolet Special Deluxe Cabriolet",2004-11-24,2004-11-29,NULL
382,27,95.28,Shipped,NULL,"1941 Chevrolet Special Deluxe Cabriolet",2005-05-17,2005-05-19,NULL
382,41,64.40,Shipped,NULL,"1900s Vintage Bi-Plane",2003-04-28,2003-05-02,NULL
382,41,64.40,Shipped,NULL,"1900s Vintage Bi-Plane",2004-07-16,2004-07-18,NULL
382,41,64.40,Shipped,NULL,"1900s Vintage Bi-Plane",2004-11-24,2004-11-29,NULL
382,41,64.40,Shipped,NULL,"1900s Vintage Bi-Plane",2005-05-17,2005-05-19,NULL
382,35,72.58,Shipped,NULL,"1912 Ford Model T Delivery Wagon",2003-04-28,2003-05-02,NULL
382,35,72.58,Shipped,NULL,"1912 Ford Model T Delivery Wagon",2004-07-16,2004-07-18,NULL
382,35,72.58,Shipped,NULL,"1912 Ford Model T Delivery Wagon",2004-11-24,2004-11-29,NULL
382,35,72.58,Shipped,NULL,"1912 Ford Model T Delivery Wagon",2005-05-17,2005-05-19,NULL
382,20,63.12,Shipped,NULL,"1937 Horch 930V Limousine",2003-04-28,2003-05-02,NULL
382,20,63.12,Shipped,NULL,"1937 Horch 930V Limousine",2004-07-16,2004-07-18,NULL
382,20,63.12,Shipped,NULL,"1937 Horch 930V Limousine",2004-11-24,2004-11-29,NULL
382,20,63.12,Shipped,NULL,"1937 Horch 930V Limousine",2005-05-17,2005-05-19,NULL
382,35,82.18,Shipped,NULL,"1940 Ford Delivery Sedan",2003-04-28,2003-05-02,NULL
382,35,82.18,Shipped,NULL,"1940 Ford Delivery Sedan",2004-07-16,2004-07-18,NULL
382,35,82.18,Shipped,NULL,"1940 Ford Delivery Sedan",2004-11-24,2004-11-29,NULL
382,35,82.18,Shipped,NULL,"1940 Ford Delivery Sedan",2005-05-17,2005-05-19,NULL
382,28,62.10,Shipped,NULL,"Corsair F4U ( Bird Cage)",2003-04-28,2003-05-02,NULL
382,28,62.10,Shipped,NULL,"Corsair F4U ( Bird Cage)",2004-07-16,2004-07-18,NULL
382,28,62.10,Shipped,NULL,"Corsair F4U ( Bird Cage)",2004-11-24,2004-11-29,NULL
382,28,62.10,Shipped,NULL,"Corsair F4U ( Bird Cage)",2005-05-17,2005-05-19,NULL
382,25,57.34,Shipped,NULL,"The Schooner Bluenose",2003-04-28,2003-05-02,NULL
382,25,57.34,Shipped,NULL,"The Schooner Bluenose",2004-07-16,2004-07-18,NULL
382,25,57.34,Shipped,NULL,"The Schooner Bluenose",2004-11-24,2004-11-29,NULL
382,25,57.34,Shipped,NULL,"The Schooner Bluenose",2005-05-17,2005-05-19,NULL
382,29,74.23,Shipped,NULL,"HMS Bounty",2003-04-28,2003-05-02,NULL
382,29,74.23,Shipped,NULL,"HMS Bounty",2004-07-16,2004-07-18,NULL
382,29,74.23,Shipped,NULL,"HMS Bounty",2004-11-24,2004-11-29,NULL
382,29,74.23,Shipped,NULL,"HMS Bounty",2005-05-17,2005-05-19,NULL
382,38,67.22,Shipped,NULL,"The USS Constitution Ship",2003-04-28,2003-05-02,NULL
382,38,67.22,Shipped,NULL,"The USS Constitution Ship",2004-07-16,2004-07-18,NULL
382,38,67.22,Shipped,NULL,"The USS Constitution Ship",2004-11-24,2004-11-29,NULL
382,38,67.22,Shipped,NULL,"The USS Constitution Ship",2005-05-17,2005-05-19,NULL
382,26,63.67,Shipped,NULL,"American Airlines: MD-11S",2003-04-28,2003-05-02,NULL
382,26,63.67,Shipped,NULL,"American Airlines: MD-11S",2004-07-16,2004-07-18,NULL
382,26,63.67,Shipped,NULL,"American Airlines: MD-11S",2004-11-24,2004-11-29,NULL
382,26,63.67,Shipped,NULL,"American Airlines: MD-11S",2005-05-17,2005-05-19,NULL
382,28,40.22,Shipped,NULL,"Boeing X-32A JSF",2003-04-28,2003-05-02,NULL
382,28,40.22,Shipped,NULL,"Boeing X-32A JSF",2004-07-16,2004-07-18,NULL
382,28,40.22,Shipped,NULL,"Boeing X-32A JSF",2004-11-24,2004-11-29,NULL
382,28,40.22,Shipped,NULL,"Boeing X-32A JSF",2005-05-17,2005-05-19,NULL
114,29,118.94,Shipped,NULL,"1996 Moto Guzzi 1100i",2003-04-29,2003-05-01,NULL
114,29,118.94,Shipped,NULL,"1996 Moto Guzzi 1100i",2003-05-21,2003-05-24,NULL
114,29,118.94,Shipped,NULL,"1996 Moto Guzzi 1100i",2004-02-20,2004-02-24,NULL
114,29,118.94,Shipped,NULL,"1996 Moto Guzzi 1100i",2004-11-24,2004-11-29,NULL
114,29,118.94,Shipped,NULL,"1996 Moto Guzzi 1100i",2004-11-29,2004-11-30,"Can we deliver the new Ford Mustang models by end-of-quarter?"
114,46,158.80,Shipped,NULL,"2003 Harley-Davidson Eagle Drag Bike",2003-04-29,2003-05-01,NULL
114,46,158.80,Shipped,NULL,"2003 Harley-Davidson Eagle Drag Bike",2003-05-21,2003-05-24,NULL
114,46,158.80,Shipped,NULL,"2003 Harley-Davidson Eagle Drag Bike",2004-02-20,2004-02-24,NULL
114,46,158.80,Shipped,NULL,"2003 Harley-Davidson Eagle Drag Bike",2004-11-24,2004-11-29,NULL
114,46,158.80,Shipped,NULL,"2003 Harley-Davidson Eagle Drag Bike",2004-11-29,2004-11-30,"Can we deliver the new Ford Mustang models by end-of-quarter?"
114,29,82.79,Shipped,NULL,"P-51-D Mustang",2003-04-29,2003-05-01,NULL
114,29,82.79,Shipped,NULL,"P-51-D Mustang",2003-05-21,2003-05-24,NULL
114,29,82.79,Shipped,NULL,"P-51-D Mustang",2004-02-20,2004-02-24,NULL
114,29,82.79,Shipped,NULL,"P-51-D Mustang",2004-11-24,2004-11-29,NULL
114,29,82.79,Shipped,NULL,"P-51-D Mustang",2004-11-29,2004-11-30,"Can we deliver the new Ford Mustang models by end-of-quarter?"
114,46,57.54,Shipped,NULL,"1936 Harley Davidson El Knucklehead",2003-04-29,2003-05-01,NULL
114,46,57.54,Shipped,NULL,"1936 Harley Davidson El Knucklehead",2003-05-21,2003-05-24,NULL
114,46,57.54,Shipped,NULL,"1936 Harley Davidson El Knucklehead",2004-02-20,2004-02-24,NULL
114,46,57.54,Shipped,NULL,"1936 Harley Davidson El Knucklehead",2004-11-24,2004-11-29,NULL
114,46,57.54,Shipped,NULL,"1936 Harley Davidson El Knucklehead",2004-11-29,2004-11-30,"Can we deliver the new Ford Mustang models by end-of-quarter?"
114,35,110.45,Shipped,NULL,"1997 BMW R 1100 S",2003-04-29,2003-05-01,NULL
114,35,110.45,Shipped,NULL,"1997 BMW R 1100 S",2003-05-21,2003-05-24,NULL
114,35,110.45,Shipped,NULL,"1997 BMW R 1100 S",2004-02-20,2004-02-24,NULL
114,35,110.45,Shipped,NULL,"1997 BMW R 1100 S",2004-11-24,2004-11-29,NULL
114,35,110.45,Shipped,NULL,"1997 BMW R 1100 S",2004-11-29,2004-11-30,"Can we deliver the new Ford Mustang models by end-of-quarter?"
114,39,93.01,Shipped,NULL,"1928 British Royal Navy Airplane",2003-04-29,2003-05-01,NULL
114,39,93.01,Shipped,NULL,"1928 British Royal Navy Airplane",2003-05-21,2003-05-24,NULL
